Category,GRN no,Customer/Vendor Code,VendorName,Address,LC No,Posting Date,Item No.,Item Description,Inventory UoM,Quantity,Price,Price USD,Total Amount
Chemical,1777,V000000012,ACTIVE ZIPPER LTD.,,,8/9/2021,41036,#3 METAL ZIPPER TAPE,KG,259,1.9284,1.93,499.46
Chemical,1777,V000000012,ACTIVE ZIPPER LTD.,,,8/9/2021,41403,CZ # 3  LONG NYLON ZIPPER TAPE,KG,244,1.83,1.83,446.52
Chemical,1777,V000000012,ACTIVE ZIPPER LTD.,,,8/9/2021,41406,,KG,643.5,1.8536,1.85,"1,192.79"
Chemical,11621,V000000058,M/S REFAT TRADERS,,,2/16/2023,40564,MOBIL,Ltr,30,220,2.59,77.65
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40306,COLOR BRUSHING POWDER ( CP ),KG,800,0.71,0.71,568
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40307,TEA SEED POWDER ( TP ),KG,350,0.96,0.96,336
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40335,D30 BLACKENING- SALT,KG,50,7.28,7.28,364
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40349,SODIUM POTACIUM TETRATE ( MAKE UP SALT SPT),KG,300,2.3,2.3,690
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40336,POTASSIUM SULFIDE ( PSF ),KG,60,5.84,5.84,350.4
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40305,MATT POWDER ( MP ),KG,300,0.62,0.62,186
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40371,Copper Polishing Agent,KG,250,2.62,2.62,655
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40339,ZINC ALLOY ACTIVATED SALT( ZA),KG,300,1.55,1.55,465
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40313,SODIUM HYDROXIDE ( NAOH ),KG,300,1.5,1.5,450
Chemical,886,V000000171,HONGKONG HANLIN INT. TRADE CO.LTD.,,135621020034,5/11/2021,40328,GUNMETAL TIN SALT 787 ( GM-4 ),KG,600,25.84,25.84,"15,504.00"
Chemical,10259,V000000089,RETAIL TECHNOLOGIES LTD.,,,12/12/2022,C0000091,RIBBON,PCS,50,300,3.53,176.47
Chemical,11682,V000000089,RETAIL TECHNOLOGIES LTD.,,,2/19/2023,C0000091,RIBBON,PCS,50,300,3.53,176.47
Chemical,11682,V000000089,RETAIL TECHNOLOGIES LTD.,,,2/19/2023,C0000081,"FIZ CARTON STICKER (4""*3"")",Pcs,"25,000.00",0.8,0.01,235.29
Chemical,11682,V000000089,RETAIL TECHNOLOGIES LTD.,,,2/19/2023,C0000080,"FIZ LOGO STICKER (1""*1"")",Pcs,"1,000,000.00",0.1,0,"1,176.47"
Chemical,8852,V000000089,RETAIL TECHNOLOGIES LTD.,,,10/13/2022,C0000080,"FIZ LOGO STICKER (1""*1"")",Pcs,"1,000,000.00",0.1,0,"1,176.47"
Chemical,8852,V000000089,RETAIL TECHNOLOGIES LTD.,,,10/13/2022,C0000091,RIBBON,PCS,30,300,3.53,105.88
Chemical,8852,V000000089,RETAIL TECHNOLOGIES LTD.,,,10/13/2022,C0000081,"FIZ CARTON STICKER (4""*3"")",Pcs,"20,000.00",0.8,0.01,188.24
Chemical,243,V000000089,RETAIL TECHNOLOGIES LTD.,,,3/11/2021,C0000091,RIBBON,PCS,30,270,3.18,95.29
Chemical,243,V000000089,RETAIL TECHNOLOGIES LTD.,,,3/11/2021,C0000081,"FIZ CARTON STICKER (4""*3"")",Pcs,"7,000.00",0.7,0.01,57.65
Chemical,243,V000000089,RETAIL TECHNOLOGIES LTD.,,,3/11/2021,C0000080,"FIZ LOGO STICKER (1""*1"")",Pcs,"600,000.00",0.07,0,494.12
Chemical,2797,V000000212,SWISS COLOURS/ HUNTSMEN,,135621020126,10/14/2021,40800,TERASIL BLACK BFE,KG,500,8.25,8.25,"4,125.00"
Chemical,2797,V000000212,SWISS COLOURS/ HUNTSMEN,,135621020126,10/14/2021,40774,TERASIL RED SD,KG,300,16.5,16.5,"4,950.00"
Chemical,2797,V000000212,SWISS COLOURS/ HUNTSMEN,,135621020126,10/14/2021,40751,TERASIL BLUE 3RL,KG,100,39.05,39.05,"3,905.00"
Chemical,2797,V000000212,SWISS COLOURS/ HUNTSMEN,,135621020126,10/14/2021,40764,TERASIL UVITEX WHITE,KG,120,13,13,"1,560.00"
Chemical,2797,V000000212,SWISS COLOURS/ HUNTSMEN,,135621020126,10/14/2021,40752,TERASIL BLUE SD,KG,50,18.75,18.75,937.5
Chemical,2797,V000000212,SWISS COLOURS/ HUNTSMEN,,135621020126,10/14/2021,40780,TERASIL ORANGE GL,KG,200,16,16,"3,200.00"
Zipper,3900,V000000121,PT. PRIMA COPPER INDUSTRY,,135621020260,12/28/2021,41006,# 3 Brass wire Morokko(3.05 x 0.85),Kg,"6,400.00",8.8,8.8,"56,320.00"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40508,GETSAL BCC,KG,"1,500.00",6.97,6.97,"10,455.00"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40517,SODIUM SYANIDE ( SC ),KG,"2,488.00",9.97,9.97,"24,805.36"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40520,GETSAL CDS ( M ),KG,"1,000.00",6.17,6.17,"6,170.00"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40519,MSP 4115 ( M ),LTR,"1,000.00",7.27,7.27,"7,270.00"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40507,GETSAL CU CY,KG,"1,500.00",16.37,16.37,"24,555.00"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40514,GETSALT T ( SALT ),KG,"1,000.00",39.72,39.72,"39,720.00"
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40515,GETSALT S ( SALT ),KG,100,8.47,8.47,847
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40518,ULTRABRITE CA SALT (CROMIC ACID),KG,160,5.97,5.97,955.2
Chemical,5053,V000000094,GTZ (INDIA) PVT LTD.,"9, Brabourne Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001, India",209722020037,3/19/2022,40503,GETSAL BRASS ( M ),KG,500,9.47,9.47,"4,735.00"
Zipper,7158,V000000121,PT. PRIMA COPPER INDUSTRY,,135622230046,7/28/2022,41105,# 3.5 TOP STOPPER ( 2.2 X 0.8mm),Kg,"1,000.00",9.55,9.55,"9,550.00"
Zipper,7158,V000000121,PT. PRIMA COPPER INDUSTRY,,135622230046,7/28/2022,41000,# 3 BRASS WIRE Y TEETH,Kg,"6,900.00",8.75,8.75,"60,375.00"
Zipper,7158,V000000121,PT. PRIMA COPPER INDUSTRY,,135622230046,7/28/2022,41006,# 3 Brass wire Morokko(3.05 x 0.85),Kg,"3,000.00",8.35,8.35,"25,050.00"
Zipper,7158,V000000121,PT. PRIMA COPPER INDUSTRY,,135622230046,7/28/2022,41003,# 5 Brass wire(3.9 x 0.9),Kg,"5,000.00",8.35,8.35,"41,750.00"
Zipper,1805,V000000121,PT. PRIMA COPPER INDUSTRY,,209721020132,8/11/2021,41000,# 3 BRASS WIRE Y TEETH,Kg,"10,350.00",8.77,8.77,"90,769.50"
Zipper,1805,V000000121,PT. PRIMA COPPER INDUSTRY,,209721020132,8/11/2021,41006,# 3 Brass wire Morokko(3.05 x 0.85),Kg,"4,800.00",8.37,8.37,"40,176.00"
Zipper,1456,V000000121,PT. PRIMA COPPER INDUSTRY,,135621020032,6/28/2021,41000,# 3 BRASS WIRE Y TEETH,Kg,59,8.23,8.23,485.57
Chemical,1613,V000000211,IMPERIAL ALLIED CHEMICALS LIMITED,"Plot # 50, Block # C, Fisons Road, Cheragali, Tongi, Gazipur",209721990007,7/1/2021,40793,TAIGAL DLA,KG,"1,200.00",290,3.41,"4,094.12"
Zipper,4421,V000000121,PT. PRIMA COPPER INDUSTRY,,209721020287,2/5/2022,41000,# 3 BRASS WIRE Y TEETH,Kg,"10,350.00",8.72,8.72,"90,252.00"
Zipper,12511,V000000095,HERMES UNIVERSE CO. LTD.,"3F1#43, LANE 115,SEC 2 CHUNG SHAN N ROAD, TAIPEI TAIWAN ROC, TAIWAN",209723020043,3/23/2023,41506,# 5 METAL CORD (300D/5x4 ),KG,"4,090.00",3.82,3.82,"15,623.80"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40204,S.S NORMAL SHANK19mm (China Quality),Gross,"4,919.00",0.41,0.41,"2,016.79"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40290,S.S RIVET SHANK 9 MM (China Quality),Gross,"9,980.00",0.15,0.15,"1,497.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"30,000.00",0.39,0.39,"11,700.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40257,ALLUMINIUM TACKS 9 mm,Gross,"49,350.00",0.172,0.17,"8,488.20"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40256,PLASTIC RUBBER SHANK,Gross,"19,900.00",0.1112,0.11,"2,212.88"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40202,S.S NORMAL SHANK18mm(China Quality),Gross,"19,500.00",0.4,0.4,"7,800.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40281,S.S EYEHOLE SHANK 17 MM (China Quality),Gross,"5,000.00",0.43,0.43,"2,150.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40735,S.S SPRINNG TYPE STUD 12.5MM (CHINA QUALITY),Gross,"20,000.00",0.453333,0.45,"9,066.66"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40255,ALLUMINIUM TACKS 7.5 MM,Gross,"70,000.00",0.162,0.16,"11,340.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40282,S.S EYEHOLE SHANK 18 MM (China Quality),Gross,"8,000.00",0.445,0.45,"3,560.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40253,ALLUMINIUM EYEHOLE SHANK BUTTON SCREW,Gross,"10,000.00",0.1755,0.18,"1,755.00"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,40734,S.S SPRINNG TYPE SOCKET 12.5MM (CHINA QUALITY),Gross,"20,000.00",0.453333,0.45,"9,066.66"
Button,4490,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621230023,2/12/2022,60509,PLASTIC WASHER 12 MM FOR EYELET,Gross,"19,500.00",0.13,0.13,"2,535.00"
Button,3643,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020241,12/11/2021,40705,PLASTIC WASHER 17 MM FOR EYELET,Gross,"4,965.00",0.135,0.14,670.28
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40284,S.S EYEHOLE SHANK 20 MM (China Quality),Gross,"4,303.00",0.46,0.46,"1,979.38"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40205,S.S NORMAL SHANK 20mm (China Quality),Gross,"5,000.00",0.43,0.43,"2,150.00"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40281,S.S EYEHOLE SHANK 17 MM (China Quality),Gross,"10,000.00",0.43,0.43,"4,300.00"
Chemical,5702,V000000295,GRAUER & WEIL (INDIA) LIMITED,"GROWEL CORPORATE, AKURLI ROAD, KANDIVLI(E), MUMBAI 400 101, INDIA",135622150068,4/27/2022,40553,CYNOBRITE A,KG,800,2.05,2.05,"1,640.00"
Chemical,5702,V000000295,GRAUER & WEIL (INDIA) LIMITED,"GROWEL CORPORATE, AKURLI ROAD, KANDIVLI(E), MUMBAI 400 101, INDIA",135622150068,4/27/2022,40554,CYNOBRITE B,KG,200,2.1,2.1,420
Button,4562,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020298,2/15/2022,40019,COPPER N/F 0.70 *305 1/2 ( H ),KG,"2,032.20",8.48,8.48,"17,233.06"
Button,4562,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135621020298,2/15/2022,40001,COPPER N/F 0.23 *305 ( S ),KG,"4,679.60",8.48,8.48,"39,683.01"
Button,5428,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020048,4/11/2022,40004,COPPER N/F 0.20 *305 ( H ),KG,"10,093.70",8.95,8.95,"90,338.62"
Button,5428,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020048,4/11/2022,40005,COPPER N/F 0.18 *305 ( S ),KG,"2,839.40",8.95,8.95,"25,412.63"
Button,5428,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020048,4/11/2022,40009,COPPER N/F 0.25 *305  ( S ),KG,"1,941.50",8.95,8.95,"17,376.43"
Button,5428,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020048,4/11/2022,40001,COPPER N/F 0.23 *305 ( S ),KG,"4,803.40",8.95,8.95,"42,990.43"
Button,5428,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020048,4/11/2022,40002,COPPER N/F 0.23 *305 ( H ),KG,"2,290.00",8.95,8.95,"20,495.50"
Button,10863,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020223,1/14/2023,40045,SPRING TYPE SOCKET WIRE 0.70mm,KG,460.4,8.44,8.44,"3,885.78"
Button,10863,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020223,1/14/2023,40005,COPPER N/F 0.18 *305 ( S ),KG,"3,247.80",6.955,6.96,"22,588.45"
Button,10863,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020223,1/14/2023,40003,COPPER N/F 0.20 *305 ( S ),KG,"2,661.10",6.865,6.87,"18,268.45"
Button,10863,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020223,1/14/2023,40004,COPPER N/F 0.20 *305 ( H ),KG,"9,947.40",6.865,6.87,"68,288.90"
Button,10863,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020223,1/14/2023,40009,COPPER N/F 0.25 *305  ( S ),KG,"2,079.40",6.865,6.87,"14,275.08"
Button,10863,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135622020223,1/14/2023,40001,COPPER N/F 0.23 *305 ( S ),KG,"4,271.60",6.865,6.87,"29,324.53"
Button,12516,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135623020036,3/25/2023,40045,SPRING TYPE SOCKET WIRE 0.70mm,KG,543.5,9.4,9.4,"5,108.90"
Button,12516,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135623020036,3/25/2023,40003,COPPER N/F 0.20 *305 ( S ),KG,"2,854.40",8,8,"22,835.20"
Button,12516,V000000002,NINGBO XINGYE SHENGTAI GROUP COM.,"2-9 Jinxi Road Hangzhou Bay New Area Cixi, 315336 China",135623020036,3/25/2023,40005,COPPER N/F 0.18 *305 ( S ),KG,"6,613.00",8,8,"52,904.00"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40256,PLASTIC RUBBER SHANK,Gross,"30,000.00",0.1112,0.11,"3,336.00"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40202,S.S NORMAL SHANK18mm(China Quality),Gross,"19,834.00",0.4,0.4,"7,933.60"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40705,PLASTIC WASHER 17 MM FOR EYELET,Gross,"5,000.00",0.135,0.14,675
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40282,S.S EYEHOLE SHANK 18 MM (China Quality),Gross,"10,000.00",0.445,0.45,"4,450.00"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40255,ALLUMINIUM TACKS 7.5 MM,Gross,"70,000.00",0.162,0.16,"11,340.00"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40735,S.S SPRINNG TYPE STUD 12.5MM (CHINA QUALITY),Gross,"19,953.00",0.453333,0.45,"9,045.35"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40299,S.S EYEHOLE SHANK 14 MM (China Quality),Gross,"4,885.00",0.38,0.38,"1,856.30"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40257,ALLUMINIUM TACKS 9 mm,Gross,"49,453.00",0.172,0.17,"8,505.92"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40289,S.S RIVET SHANK 8 MM (China Quality),Gross,"4,841.00",0.14,0.14,677.74
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"19,536.00",0.39,0.39,"7,619.04"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40232,PRONG SNAP BUTTON 9.5MM (S.S QUALITY),Gross,"9,978.00",1.2,1.2,"11,973.60"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40292,S.S RIVET SHANK 10 MM (China Quality),Gross,"5,000.00",0.155,0.16,775
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40223,PLASTIC WASHER 19 /20 mm CAP,Gross,"4,926.00",0.155,0.16,763.53
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40290,S.S RIVET SHANK 9 MM (China Quality),Gross,"9,878.00",0.15,0.15,"1,481.70"
Button,5194,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230008,3/28/2022,40283,S.S EYEHOLE SHANK 19 MM (China Quality),Gross,"5,000.00",0.45,0.45,"2,250.00"
Button,4493,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020161,2/12/2022,40199,S.S NORMAL SHANK14mm (China Quality),Gross,420,0.32,0.32,134.4
Button,6969,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020167,7/18/2022,40737,S.S SPRINNG TYPE POST 13.5MM (CHINA QUALITY),Gross,"4,800.00",0.493333,0.49,"2,368.00"
Chemical,1777,V000000012,ACTIVE ZIPPER LTD.,,,8/9/2021,41035,#5 METAL ZIPPER TAPE,KG,41,2.05,2.05,84.05
Chemical,1960,V000000067,R.S TRADING,,,8/22/2021,40420,PHOSPHORIC ACID,KG,70,160,1.88,131.76
Chemical,1960,V000000067,R.S TRADING,,,8/22/2021,40401,SULFURIC ACID,KG,500,35,0.41,205.88
Chemical,1960,V000000067,R.S TRADING,,,8/22/2021,40404,AMONIUM WATER,KG,420,34,0.4,168
Chemical,1960,V000000067,R.S TRADING,,,8/22/2021,40419,NITRIC ACID,KG,70,130,1.53,107.06
Chemical,1960,V000000067,R.S TRADING,,,8/22/2021,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"1,020.00",46,0.54,552
Chemical,4653,V000000067,R.S TRADING,,,2/20/2022,40406,THINNER,KG,"2,000.00",230,2.71,"5,411.76"
Chemical,5018,V000000067,R.S TRADING,,,3/17/2022,40504,RED LACCA-2043,KG,6,"3,500.00",41.18,247.06
Chemical,6993,V000000096,T&T INDUSTRIES CORP.,"6F., No.124, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",135622230047,7/19/2022,40750,TERACON BLACK ECO,KG,"1,300.00",6.9,6.9,"8,970.00"
Chemical,6993,V000000096,T&T INDUSTRIES CORP.,"6F., No.124, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",135622230047,7/19/2022,40763,TAICRON YELLOW SE-4GT 200%,KG,200,7.95,7.95,"1,590.00"
Chemical,6993,V000000096,T&T INDUSTRIES CORP.,"6F., No.124, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",135622230047,7/19/2022,40803,NAVY BLUE SF- BLT 200%,KG,75,8.75,8.75,656.25
Chemical,6993,V000000096,T&T INDUSTRIES CORP.,"6F., No.124, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",135622230047,7/19/2022,40760,TAICRON RED E-FBNT 200%,KG,200,17.9,17.9,"3,580.00"
Chemical,6993,V000000096,T&T INDUSTRIES CORP.,"6F., No.124, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",135622230047,7/19/2022,40794,TAICRON RUBAINE S2 GT,KG,75,13.2,13.2,990
Chemical,11520,V000000067,R.S TRADING,,,2/9/2023,40425,TRI SODIUM PHOSPHATE,KG,25,150,1.76,44.12
Chemical,11520,V000000067,R.S TRADING,,,2/9/2023,40401,SULFURIC ACID,KG,"2,000.00",54,0.64,"1,270.59"
Chemical,11520,V000000067,R.S TRADING,,,2/9/2023,40404,AMONIUM WATER,KG,240,45,0.53,127.06
Chemical,11520,V000000067,R.S TRADING,,,2/9/2023,40420,PHOSPHORIC ACID,KG,35,380,4.47,156.47
Chemical,11520,V000000067,R.S TRADING,,,2/9/2023,40419,NITRIC ACID,KG,35,130,1.53,53.53
Chemical,11520,V000000067,R.S TRADING,,,2/9/2023,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"3,000.00",58,0.68,"2,047.06"
Chemical,11737,V000000067,R.S TRADING,,,2/23/2023,40804,HYDOSE,KG,100,220,2.59,258.82
Chemical,11737,V000000067,R.S TRADING,,,2/23/2023,40419,NITRIC ACID,KG,70,140,1.65,115.29
Chemical,115,V000000067,R.S CHEMICALS,,,2/20/2021,40401,SULFURIC ACID,KG,500,24,0.28,141.18
Chemical,115,V000000067,R.S CHEMICALS,,,2/20/2021,40400,HYDROZEN PEROXIDE (H2 O2 ),KG,"1,020.00",44,0.52,528
Button,9574,V000000646,"FOSHAN JIANAN HARDWARE CO, LTD.","108,HOUSE#06,NO.6, COMMERCIAL STATE ZHOUBIAN 528100 SANSHUI DRISTRIC , FOSHAN, GUANGDONG ,CHINA.",135622230073,11/11/2022,40225,PLASTIC WASHER 16 MM FOR EYELET,Gross,"2,500.00",0.09,0.09,225
Button,9574,V000000646,"FOSHAN JIANAN HARDWARE CO, LTD.","108,HOUSE#06,NO.6, COMMERCIAL STATE ZHOUBIAN 528100 SANSHUI DRISTRIC , FOSHAN, GUANGDONG ,CHINA.",135622230073,11/11/2022,40284,S.S EYEHOLE SHANK 20 MM (China Quality),Gross,"1,000.00",0.47,0.47,470
Button,9574,V000000646,"FOSHAN JIANAN HARDWARE CO, LTD.","108,HOUSE#06,NO.6, COMMERCIAL STATE ZHOUBIAN 528100 SANSHUI DRISTRIC , FOSHAN, GUANGDONG ,CHINA.",135622230073,11/11/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"33,968.00",0.33,0.33,"11,209.44"
Button,9574,V000000646,"FOSHAN JIANAN HARDWARE CO, LTD.","108,HOUSE#06,NO.6, COMMERCIAL STATE ZHOUBIAN 528100 SANSHUI DRISTRIC , FOSHAN, GUANGDONG ,CHINA.",135622230073,11/11/2022,40286,S.S EYEHOLE SHANK 15 MM (China Quality),Gross,"1,000.00",0.33,0.33,330
Chemical,1218,V000000035,GROW STAR ELECTROPLATING SOLUTIONS,,209721230001,6/12/2021,40509,GIBONOL C-115,LTR,500,5.8,5.8,"2,900.00"
Chemical,1218,V000000035,GROW STAR ELECTROPLATING SOLUTIONS,,209721230001,6/12/2021,40517,SODIUM SYANIDE ( SC ),KG,550,5.6,5.6,"3,080.00"
Chemical,3341,V000000307,M.R TRADING,"83, NAWABPUR ROAD,DHAKA",,11/23/2021,52620,SILICONE OIL,KG,398,"1,045.00",12.29,"4,893.06"
Chemical,4141,V000000307,M.R TRADING,"83, NAWABPUR ROAD,DHAKA",,1/17/2022,52620,SILICONE OIL,KG,200,820,9.65,"1,929.41"
